"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"156","3954 023 032116","3954","23","1717 E 30TH ST",2016-03-21,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.3251339, -76.59136773)","39.3251339"," -76.59136773"
"157","3971G021 032316","3971G","21","1240 NORTHVIEW ROAD",2016-03-23,"ORIGINAL NORTHWOOD","NORTHEASTERN","3","(39.34271144, -76.59740535)","39.34271144"," -76.59740535"
"158","4010P005 032316","4010P","5","808 BONAPARTE AVE",2016-03-23,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31712807, -76.6026079)","39.31712807"," -76.6026079"
"159","4011B040 031716","4011B","40","2005 KENNEDY AVE",2016-03-17,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31324691, -76.60409167)","39.31324691"," -76.60409167"
"160","4013A015 032416","4013A","15","1028 E 20TH ST",2016-03-24,"EAST BALTIMORE MIDWAY","EASTERN","12","(39.31295693, -76.60439148)","39.31295693"," -76.60439148"
"161","4074A038 031416","4074A","38","3048 MATHEWS ST",2016-03-14,"BETTER WAVERLY","NORTHERN","14","(39.32560298, -76.60692029)","39.32560298"," -76.60692029"
"162","4114H005 032116","4114H","5","2609 KIRK AVE",2016-03-21,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.32082352, -76.59904915)","39.32082352"," -76.59904915"
"163","4114H009 031716","4114H","9","2617 KIRK AVE",2016-03-17,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.32095694, -76.59891494)","39.32095694"," -76.59891494"
"164","4131 011 032116","4131","11","1532 GORSUCH AVE",2016-03-21,"COLDSTREAM HOMESTEAD MONTEBELLO","NORTHEASTERN","14","(39.3223274, -76.59599805)","39.3223274"," -76.59599805"
"165","4178D034 031716","4178D","34","3227 LYNDALE AVE",2016-03-17,"FOUR BY FOUR","NORTHEASTERN","13","(39.31628919, -76.57759621)","39.31628919"," -76.57759621"
"166","4178E035 032116","4178E","35","3234 LYNDALE AVE",2016-03-21,"FOUR BY FOUR","NORTHEASTERN","13","(39.31661792, -76.57735882)","39.31661792"," -76.57735882"
"167","4178F022 032116","4178F","22","3343 ELMORA AVE",2016-03-21,"FOUR BY FOUR","NORTHEASTERN","13","(39.31573241, -76.5758927)","39.31573241"," -76.5758927"
"168","4178J028 032416","4178J","28","3410 ELMORA AVE",2016-03-24,"FOUR BY FOUR","NORTHEASTERN","13","(39.31606261, -76.57544613)","39.31606261"," -76.57544613"
"169","4179S071 031716","4179S","71","4101 CHESTERFIELD AVE",2016-03-17,"BELAIR-EDISON","NORTHEASTERN","13","(39.3150063, -76.56185698)","39.3150063"," -76.56185698"
"170","4429B001 032316","4429B","1","3808 W ROGERS AVE",2016-03-23,"ARLINGTON","NORTHWESTERN","5","(39.35028425, -76.68663386)","39.35028425"," -76.68663386"
"171","4543A007 032416","4543A","7","5213 LINDEN HEIGHTS AVE",2016-03-24,"WOODMERE","NORTHWESTERN","5","(39.34434508, -76.6835793)","39.34434508"," -76.6835793"
"172","4544C017 031416","4544C","17","3613 HAYWARD AVE",2016-03-14,"ARLINGTON","NORTHWESTERN","5","(39.34770543, -76.68176963)","39.34770543"," -76.68176963"
"173","4589 020 031416","4589","20","5102 PEMBRIDGE AVE",2016-03-14,"CENTRAL PARK HEIGHTS","NORTHWESTERN","6","(39.35064231, -76.67066064)","39.35064231"," -76.67066064"
"174","4626 015 032216","4626","15","3127 SUMTER AVE",2016-03-22,"CENTRAL PARK HEIGHTS","NORTHWESTERN","6","(39.34192453, -76.66732567)","39.34192453"," -76.66732567"
"175","5138A012N 031816","5138A","012N","1022 E BELVEDERE AVE",2016-03-18,"CHINQUAPIN PARK","NORTHERN","4","(39.36013075, -76.59880412)","39.36013075"," -76.59880412"
"176","4171 024 062811","4171","24"," ",2011-06-28,"SOUTH CLIFTON PARK","EASTERN","12","(39.31276379, -76.58619219)","39.31276379"," -76.58619219"
"177","4171 025 062811","4171","25"," ",2011-06-28,"SOUTH CLIFTON PARK","EASTERN","12","(39.31276562, -76.58614615)","39.31276562"," -76.58614615"
"178","0020 089 062107","20","89","1526 MCKEAN AVE",2007-06-21,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3057461, -76.64733924)","39.3057461"," -76.64733924"
"179","0020 090 031115","20","90","1524 MCKEAN AVE",2015-03-11,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30571205, -76.64733747)","39.30571205"," -76.64733747"
"180","0020 092 101512","20","92","1520 MCKEAN AVE",2012-10-15,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30564069, -76.64733369)","39.30564069"," -76.64733369"
"181","0020 093 111004","20","93","1518 MCKEAN AVE",2004-11-10,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3056031, -76.64733312)","39.3056031"," -76.64733312"
"182","0021 003 071814","21","3","1506 N MOUNT ST",2014-07-18,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30578251, -76.64503094)","39.30578251"," -76.64503094"
"183","0021 020 042915","21","20","1701 BAKER ST",2015-04-29,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30651272, -76.64494139)","39.30651272"," -76.64494139"
"184","0021 021 050115","21","21","1703 BAKER ST",2015-05-01,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30651089, -76.64498928)","39.30651089"," -76.64498928"
"185","0021 030 041213","21","30","1721 BAKER ST",2013-04-12,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30649541, -76.64540098)","39.30649541"," -76.64540098"
"186","0021 032 020215","21","32","1563 N FULTON AVE",2015-02-02,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30653612, -76.6458016)","39.30653612"," -76.6458016"
"187","0021 037 020612","21","37","1553 N FULTON AVE",2012-02-06,"SANDTOWN-WINCHESTER","WESTERN","7","(39.306322, -76.64590631)","39.306322"," -76.64590631"
"188","0021 038 081613","21","38","1551 N FULTON AVE",2013-08-16,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30628891, -76.6459042)","39.30628891"," -76.6459042"
"189","0021 039 051206","21","39","1549 N FULTON AVE",2006-05-12,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30625545, -76.64590203)","39.30625545"," -76.64590203"
"190","0021 040 071509","21","40","1547 N FULTON AVE",2009-07-15,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30622154, -76.64589982)","39.30622154"," -76.64589982"
"191","0021 042 112112","21","42","1543 N FULTON AVE",2012-11-21,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30615308, -76.6458954)","39.30615308"," -76.6458954"
"192","5165B033 031616","5165B","33","5215 READY AVE",2016-03-16,"WOODBOURNE-MCCABE","NORTHERN","4","(39.35340106, -76.60767632)","39.35340106"," -76.60767632"
"193","5173 061 032116","5173","61","545 CHATEAU AVE",2016-03-21,"WINSTON-GOVANS","NORTHERN","4","(39.35052578, -76.60777105)","39.35052578"," -76.60777105"
"194","5237 199 032416","5237","199","1201 GLENEAGLE ROAD",2016-03-24,"RAMBLEWOOD","NORTHEASTERN","4","(39.36387614, -76.59321334)","39.36387614"," -76.59321334"
"195","5267O293 032116","5267O","293","1609 PENTWOOD ROAD",2016-03-21,"STONEWOOD-PENTWOOD-WINSTON","NORTHEASTERN","3","(39.34754167, -76.58711001)","39.34754167"," -76.58711001"
"196","5898H045 031416","5898H","45","4111 EIERMAN AVE",2016-03-14,"BELAIR-PARKSIDE","NORTHEASTERN","3","(39.32973352, -76.56601089)","39.32973352"," -76.56601089"
"197","5907 026 031516","5907","26","3033 KENYON AVE",2016-03-15,"BELAIR-EDISON","NORTHEASTERN","13","(39.32430516, -76.56818736)","39.32430516"," -76.56818736"
"198","5911B002 032416","5911B","2","3203 KENTUCKY AVE",2016-03-24,"BELAIR-EDISON","NORTHEASTERN","13","(39.32250009, -76.56923031)","39.32250009"," -76.56923031"
"199","6043 081 032316","6043","81","5415 SEWARD AVE",2016-03-23,"FRANKFORD","NORTHEASTERN","2","(39.32813444, -76.53972016)","39.32813444"," -76.53972016"
"200","6288 028 032416","6288","28","3512 MOUNT PLEASANT AVE",2016-03-24,"BALTIMORE HIGHLANDS","SOUTHEASTERN","1","(39.29102429, -76.5677878)","39.29102429"," -76.5677878"
"201","7085 004 031616","7085","4","3603 6TH ST",2016-03-16,"BROOKLYN","SOUTHERN","10","(39.23562314, -76.60234252)","39.23562314"," -76.60234252"
"202","7096 015 031816","7096","15","847 PONTIAC AVE",2016-03-18,"BROOKLYN","SOUTHERN","10","(39.23372994, -76.59846502)","39.23372994"," -76.59846502"
"203","7419D026 031416","7419D","26","2103 SIDNEY AVE",2016-03-14,"WESTPORT","SOUTHERN","10","(39.26454148, -76.63176232)","39.26454148"," -76.63176232"
"204","7863 004A 031716","7863","004A","1954 SPONSON ST",2016-03-17,"MORRELL PARK","SOUTHWESTERN","10","(39.26340426, -76.6526376)","39.26340426"," -76.6526376"
"205","7863 006 031616","7863","6","1950 SPONSON ST",2016-03-16,"MORRELL PARK","SOUTHWESTERN","10","(39.26349672, -76.65277132)","39.26349672"," -76.65277132"
"206","7898 014 031616","7898","14","2034 MAISEL ST",2016-03-16,"SAINT PAUL","SOUTHERN","10","(39.26773084, -76.64491188)","39.26773084"," -76.64491188"
"207","8091 096 031716","8091","96","412 NORTH BEND ROAD",2016-03-17,"WESTGATE","SOUTHWESTERN","8","(39.28459796, -76.70936423)","39.28459796"," -76.70936423"
"208","0003 001 040816","3","1","1800 N FULTON AVE",2016-04-08,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3089469, -76.64671212)","39.3089469"," -76.64671212"
"209","0007 065 041116","7","65","1729 N PAYSON ST",2016-04-11,"EASTERWOOD","WESTERN","7","(39.30844069, -76.64954668)","39.30844069"," -76.64954668"
"210","0012 001 041116","12","1","1601 N PAYSON ST",2016-04-11,"EASTERWOOD","WESTERN","7","(39.30667117, -76.64944914)","39.30667117"," -76.64944914"
"211","0012 007 041116","12","7","1633 N PAYSON ST",2016-04-11,"EASTERWOOD","WESTERN","7","(39.30735235, -76.64948828)","39.30735235"," -76.64948828"
"212","0019 068 041116","19","68","1516 N MONROE ST",2016-04-11,"EASTERWOOD","WESTERN","7","(39.30573033, -76.64818861)","39.30573033"," -76.64818861"
"213","0049 049 042616","49","49","1930 RIGGS AVE",2016-04-26,"BRIDGEVIEW/GREENLAWN","WESTERN","9","(39.30105155, -76.6490452)","39.30105155"," -76.6490452"
"214","0082 056 042016","82","56","801 N BRICE ST",2016-04-20,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29781563, -76.6497414)","39.29781563"," -76.6497414"
"215","0095 053 040116","95","53","1944 HARLEM AVE",2016-04-01,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29652854, -76.64887642)","39.29652854"," -76.64887642"
"216","0108 046 042816","108","46","1816 EDMONDSON AVE",2016-04-28,"HARLEM PARK","WESTERN","9","(39.29538042, -76.64664796)","39.29538042"," -76.64664796"
"217","0108 076 041516","108","76","1825 ARUNAH AVE",2016-04-15,"HARLEM PARK","WESTERN","9","(39.29561665, -76.64685785)","39.29561665"," -76.64685785"
"218","0112 042 041516","112","42","631 N CALHOUN ST",2016-04-15,"HARLEM PARK","WESTERN","9","(39.29629596, -76.63968895)","39.29629596"," -76.63968895"
"219","0115 049 041116","115","49","1009 BRANTLEY AVE",2016-04-11,"HARLEM PARK","WESTERN","9","(39.29603325, -76.63454773)","39.29603325"," -76.63454773"
"220","0117 006 041516","117","6","510 N PULASKI ST",2016-04-15,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29398855, -76.65064574)","39.29398855"," -76.65064574"
"221","0129 113 041516","129","113","912 BENNETT PL",2016-04-15,"HARLEM PARK","WESTERN","9","(39.29517361, -76.63276258)","39.29517361"," -76.63276258"
"222","0147 031 042916","147","31","323 N PAYSON ST",2016-04-29,"PENROSE/FAYETTE STREET OUTREACH","WESTERN","9","(39.29248019, -76.64866076)","39.29248019"," -76.64866076"
"223","0149 014 041416","149","14","326 N MOUNT ST",2016-04-14,"FRANKLIN SQUARE","WESTERN","9","(39.29269773, -76.64426886)","39.29269773"," -76.64426886"
"224","0151 015 042916","151","15","329 N GILMOR ST",2016-04-29,"FRANKLIN SQUARE","WESTERN","9","(39.29288194, -76.64235071)","39.29288194"," -76.64235071"
"225","0152 026 042216","152","26","1423 W MULBERRY ST",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.2929171, -76.64061344)","39.2929171"," -76.64061344"
"226","0154 044 042216","154","44","1213 W MULBERRY ST",2016-04-22,"POPPLETON","WESTERN","9","(39.29300931, -76.63774765)","39.29300931"," -76.63774765"
"227","0163 113 042216","163","113","1804 PENROSE AVE",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.29152311, -76.64598518)","39.29152311"," -76.64598518"
"228","0194 068 042216","194","68","17 N BRUCE ST",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.28874565, -76.64439938)","39.28874565"," -76.64439938"
"229","0195 016 042216","195","16","1631 W FAYETTE ST",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.28940399, -76.64357453)","39.28940399"," -76.64357453"
"230","0195 017 042216","195","17","1633 W FAYETTE ST",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.28940268, -76.6436145)","39.28940268"," -76.6436145"
"231","0204 070 042116","204","70","2221 BOOTH ST",2016-04-21,"BOYD-BOOTH","SOUTHWESTERN","9","(39.28729605, -76.65228957)","39.28729605"," -76.65228957"
"232","0213 024 040116","213","24","1520 HOLLINS ST",2016-04-01,"UNION SQUARE","SOUTHERN","9","(39.2877054, -76.64173162)","39.2877054"," -76.64173162"
"233","0215 046 040416","215","46","18 S CAREY ST",2016-04-04,"UNION SQUARE","SOUTHERN","9","(39.28800083, -76.63835633)","39.28800083"," -76.63835633"
"234","0222 036 042616","222","36","2152 BOYD ST",2016-04-26,"BOYD-BOOTH","SOUTHWESTERN","9","(39.28655526, -76.651457)","39.28655526"," -76.651457"
"235","0265 055 040116","265","55","1314 MCHENRY ST",2016-04-01,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28471497, -76.63835145)","39.28471497"," -76.63835145"
"236","0265 068 040716","265","68","216 S CAREY ST",2016-04-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28499357, -76.63818742)","39.28499357"," -76.63818742"
"237","0273 030 050616","273","30","2010 RAMSAY ST",2016-05-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.28322755, -76.6490279)","39.28322755"," -76.6490279"
"238","0275 001 040516","275","1","300 S FULTON AVE",2016-04-05,"CARROLLTON RIDGE","SOUTHERN","9","(39.28418793, -76.64518039)","39.28418793"," -76.64518039"
"239","0275 120 041516","275","120","1833 WILHELM ST",2016-04-15,"CARROLLTON RIDGE","SOUTHERN","9","(39.28357759, -76.64607915)","39.28357759"," -76.64607915"
"240","0276 029 040716","276","29","337 S FULTON AVE",2016-04-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28360334, -76.64470408)","39.28360334"," -76.64470408"
"241","0277 006 032916","277","6","310 S GILMOR ST",2016-03-29,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28411051, -76.64236654)","39.28411051"," -76.64236654"
"242","2307A031 040116","2307A","31","1803 N WARWICK AVE",2016-04-01,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30862131, -76.65686715)","39.30862131"," -76.65686715"
"243","2322 029 041216","2322","29","2210 PRESSTMAN ST",2016-04-12,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30527948, -76.65285795)","39.30527948"," -76.65285795"
"244","2345 001 042516","2345","1","801 N BENTALOU ST",2016-04-25,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29716174, -76.65308236)","39.29716174"," -76.65308236"
"245","2348 006 032816","2348","6","2310 EDMONDSON AVE",2016-03-28,"ROSEMONT HOMEOWNERS/TENANTS","WESTERN","9","(39.29508507, -76.65369151)","39.29508507"," -76.65369151"
"246","2362 008 041516","2362","8","2528 EDMONDSON AVE",2016-04-15,"ROSEMONT HOMEOWNERS/TENANTS","WESTERN","9","(39.29495483, -76.65727253)","39.29495483"," -76.65727253"
"247","2400 014 040516","2400","14","1803 BRADDISH AVE",2016-04-05,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.3084803, -76.66079512)","39.3084803"," -76.66079512"
"248","2400 015 040516","2400","15","1801 BRADDISH AVE",2016-04-05,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30844148, -76.66079366)","39.30844148"," -76.66079366"
"249","2400 037 040516","2400","37","2662 PRESBURY ST",2016-04-05,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.3076309, -76.6604432)","39.3076309"," -76.6604432"
"250","2404 037C 041116","2404","037C","2706 BAKER ST",2016-04-11,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30632074, -76.6611588)","39.30632074"," -76.6611588"
"251","2406 039 040416","2406","39","1805 POPLAR GROVE ST",2016-04-04,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30835182, -76.66545206)","39.30835182"," -76.66545206"
"252","2440 003 050516","2440","3","3104 BAKER ST",2016-05-05,"ROSEMONT","SOUTHWESTERN","9","(39.30601771, -76.66938455)","39.30601771"," -76.66938455"
"253","2450 035F 033116","2450","035F","1514 N ELLAMONT ST",2016-03-31,"ROSEMONT","SOUTHWESTERN","9","(39.30481279, -76.67094282)","39.30481279"," -76.67094282"
"254","2701 011 050316","2701","11","4105 GROVELAND AVE",2016-05-03,"WEST ARLINGTON","NORTHWESTERN","6","(39.34046176, -76.68794491)","39.34046176"," -76.68794491"
"255","2734 016 040416","2734","16","3911 LIBERTY HEIGHTS AVE",2016-04-04,"CENTRAL FOREST PARK","NORTHWESTERN","6","(39.32747917, -76.68414697)","39.32747917"," -76.68414697"
"256","2738 010 033016","2738","10","3312 OAKFIELD AVE",2016-03-30,"CENTRAL FOREST PARK","NORTHWESTERN","6","(39.3257185, -76.68683828)","39.3257185"," -76.68683828"
"257","2814 026 050516","2814","26","3610 WINDSOR MILL ROAD",2016-05-05,"MOUNT HOLLY","SOUTHWESTERN","7","(39.31278926, -76.67961904)","39.31278926"," -76.67961904"
"258","2817 031 050516","2817","31","2201 MOUNT HOLLY ST",2016-05-05,"MOUNT HOLLY","SOUTHWESTERN","7","(39.31252553, -76.68163151)","39.31252553"," -76.68163151"
"259","2849B002 040816","2849B","2","2902 HAVERFORD ROAD",2016-04-08,"WINDSOR HILLS","NORTHWESTERN","6","(39.31870332, -76.6877758)","39.31870332"," -76.6877758"
"260","2855 006 040516","2855","6","4010 BATEMAN AVE",2016-04-05,"WINDSOR HILLS","NORTHWESTERN","6","(39.31715896, -76.68575969)","39.31715896"," -76.68575969"
"261","2880 011 041216","2880","11","3706 NORTONIA ROAD",2016-04-12,"FAIRMONT","SOUTHWESTERN","7","(39.30876452, -76.68080029)","39.30876452"," -76.68080029"
"262","2924 011 042516","2924","11","3400 CARLISLE AVE",2016-04-25,"HANLON-LONGWOOD","NORTHWESTERN","7","(39.3196302, -76.67495402)","39.3196302"," -76.67495402"
"263","3002 019 033016","3002","19","3115 WALBROOK AVE",2016-03-30,"WALBROOK","SOUTHWESTERN","7","(39.30977953, -76.66999949)","39.30977953"," -76.66999949"
"264","3024 034 042516","3024","34","2848 CLIFTON AVE",2016-04-25,"PANWAY/BRADDISH AVENUE","WESTERN","7","(39.3115999, -76.66572394)","39.3115999"," -76.66572394"
"265","3055B009 041816","3055B","9","3202 GWYNNS FALLS PKWY",2016-04-18,"HANLON-LONGWOOD","NORTHWESTERN","7","(39.31463947, -76.67150992)","39.31463947"," -76.67150992"
"266","3057 010 033116","3057","10","2307 GARRISON BLVD",2016-03-31,"HANLON-LONGWOOD","NORTHWESTERN","7","(39.31470432, -76.67643017)","39.31470432"," -76.67643017"
"267","3061A004 040616","3061A","4","3340 PIEDMONT AVE",2016-04-06,"HANLON-LONGWOOD","NORTHWESTERN","7","(39.31649632, -76.67441357)","39.31649632"," -76.67441357"
"268","3061A004A 040616","3061A","004A","3338 PIEDMONT AVE",2016-04-06,"HANLON-LONGWOOD","NORTHWESTERN","7","(39.31649816, -76.67434522)","39.31649816"," -76.67434522"
"269","0279 087 040716","279","87","324 S PARRISH ST",2016-04-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28373364, -76.64158819)","39.28373364"," -76.64158819"
"270","0304 044 050316","304","44","2201 DRUID HILL AVE",2016-05-03,"DRUID HEIGHTS","CENTRAL","7","(39.3092571, -76.63724485)","39.3092571"," -76.63724485"
"271","0328 041 040416","328","41","539 ROBERT ST",2016-04-04,"DRUID HEIGHTS","CENTRAL","11","(39.30587125, -76.6351795)","39.30587125"," -76.6351795"
"272","0363 022 040616","363","22","1531 DRUID HILL AVE",2016-04-06,"UPTON","CENTRAL","11","(39.30439456, -76.63112941)","39.30439456"," -76.63112941"
"273","0377 015 040616","377","15","1430 MCCULLOH ST",2016-04-06,"UPTON","CENTRAL","11","(39.30380096, -76.62977548)","39.30380096"," -76.62977548"
"274","0377 036 040516","377","36","1403 DRUID HILL AVE",2016-04-05,"UPTON","CENTRAL","11","(39.30306203, -76.62947255)","39.30306203"," -76.62947255"
"275","0391 045 033116","391","45","231 E NORTH AVE",2016-03-31,"GREENMOUNT WEST","EASTERN","12","(39.31086903, -76.61257977)","39.31086903"," -76.61257977"
"276","0392 007 042716","392","7","1312 MYRTLE AVE",2016-04-27,"UPTON","CENTRAL","11","(39.29899658, -76.63297647)","39.29899658"," -76.63297647"
"277","0431 059 040616","431","59","1137 MYRTLE AVE",2016-04-06,"UPTON","CENTRAL","11","(39.2979297, -76.63092678)","39.2979297"," -76.63092678"
"278","0433 001 041216","433","1","1000 DRUID HILL AVE",2016-04-12,"UPTON","CENTRAL","11","(39.2996866, -76.62742427)","39.2996866"," -76.62742427"
"279","0564 007 040416","564","7","118 W MULBERRY ST",2016-04-04,"DOWNTOWN","CENTRAL","11","(39.29417156, -76.61804071)","39.29417156"," -76.61804071"
"280","0698 072 040416","698","72","2015 ASHTON ST",2016-04-04,"CARROLLTON RIDGE","SOUTHERN","9","(39.28241212, -76.64898299)","39.28241212"," -76.64898299"
