"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"5138","0089 028 031306","0089","028","1337 W LAFAYETTE AVE",2006-03-13,"HARLEM PARK","WESTERN","9","(39.29879281, -76.63985784)","39.29879281"," -76.63985784"
"5139","0089 032 101112","0089","032","1329 W LAFAYETTE AVE",2012-10-11,"HARLEM PARK","WESTERN","9","(39.29880031, -76.63964268)","39.29880031"," -76.63964268"
"5140","0072 044 050112","0072","044","901 N MONROE ST",2012-05-01,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29910456, -76.6472694)","39.29910456"," -76.6472694"
"5141","0072 054 041108","0072","054","1810 W LAFAYETTE AVE",2008-04-11,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29895972, -76.6468994)","39.29895972"," -76.6468994"
"5142","0072 056 120105","0072","056","1806 W LAFAYETTE AVE",2005-12-01,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29896957, -76.64662474)","39.29896957"," -76.64662474"
"5143","0072 057 030912","0072","057","1804 W LAFAYETTE AVE",2012-03-09,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29897093, -76.64657639)","39.29897093"," -76.64657639"
"5144","0072 058 013106","0072","058","1802 1/2 W LAFAYETTE AVE",2006-01-31,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29897266, -76.64652688)","39.29897266"," -76.64652688"
"5145","0072 059 041614","0072","059","1802 W LAFAYETTE AVE",2014-04-16,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29897435, -76.64647688)","39.29897435"," -76.64647688"
"5146","0072 060 062410","0072","060","1800 W LAFAYETTE AVE",2010-06-24,"SANDTOWN-WINCHESTER","WESTERN","9","(39.2989761, -76.64642793)","39.2989761"," -76.64642793"
"5147","0072 061 122010","0072","061","901 MCKEAN AVE",2010-12-20,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29913012, -76.64652891)","39.29913012"," -76.64652891"
"5148","0072 066 091807","0072","066","911 MCKEAN AVE",2007-09-18,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29931464, -76.64653909)","39.29931464"," -76.64653909"
"5149","0072 070 040307","0072","070","919 MCKEAN AVE",2007-04-03,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29946268, -76.64654728)","39.29946268"," -76.64654728"
"5150","0072 072 071411","0072","072","920 MCKEAN AVE",2011-07-14,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29948355, -76.6469816)","39.29948355"," -76.6469816"
"5151","0072 073 122007","0072","073","918 MCKEAN AVE",2007-12-20,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29944647, -76.64697937)","39.29944647"," -76.64697937"
"5152","0072 077 092007","0072","077","910 MCKEAN AVE",2007-09-20,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29929794, -76.64697053)","39.29929794"," -76.64697053"
"5153","0072 079 102407","0072","079","906 MCKEAN AVE",2007-10-24,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29922484, -76.64696619)","39.29922484"," -76.64696619"
"5154","0072 080 071814","0072","080","904 MCKEAN AVE",2014-07-18,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29918823, -76.64696398)","39.29918823"," -76.64696398"
"5155","0073 016 050112","0073","016","1717 MOSHER ST",2012-05-01,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29969308, -76.64521611)","39.29969308"," -76.64521611"
"5156","0073 018 100908","0073","018","1713 MOSHER ST",2008-10-09,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29969679, -76.64510984)","39.29969679"," -76.64510984"
"5157","0073 019 041213","0073","019","1711 MOSHER ST",2013-04-12,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29969846, -76.64506187)","39.29969846"," -76.64506187"
"5158","0073 021 112213","0073","021","1707 MOSHER ST",2013-11-22,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29970195, -76.64496189)","39.29970195"," -76.64496189"
"5159","0073 022 022508","0073","022","1705 MOSHER ST",2008-02-25,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29970378, -76.64491136)","39.29970378"," -76.64491136"
"5160","0073 025 120409","0073","025","928 N MOUNT ST",2009-12-04,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29976425, -76.64466921)","39.29976425"," -76.64466921"
"5161","0073 026 080206","0073","026","926 N MOUNT ST",2006-08-02,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29972384, -76.6446669)","39.29972384"," -76.6446669"
"5162","0073 027 120704","0073","027","924 N MOUNT ST",2004-12-07,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29968212, -76.64466445)","39.29968212"," -76.64466445"
"5163","0073 028 092107","0073","028","922 N MOUNT ST",2007-09-21,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29964007, -76.64466204)","39.29964007"," -76.64466204"
"5164","0073 029 031108","0073","029","920 N MOUNT ST",2008-03-11,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29959946, -76.64465966)","39.29959946"," -76.64465966"
"5165","0073 030 031108","0073","030","918 N MOUNT ST",2008-03-11,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29955896, -76.64465735)","39.29955896"," -76.64465735"
"5166","0073 031 080811","0073","031","916 N MOUNT ST",2011-08-08,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29951689, -76.64465488)","39.29951689"," -76.64465488"
"5167","0073 032 120704","0073","032","914 N MOUNT ST",2004-12-07,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29947493, -76.64465248)","39.29947493"," -76.64465248"
"5168","0073 033 120804","0073","033","912 N MOUNT ST",2004-12-08,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29943354, -76.64465008)","39.29943354"," -76.64465008"
"5169","0073 034 062207","0073","034","910 N MOUNT ST",2007-06-22,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29939375, -76.64464777)","39.29939375"," -76.64464777"
"5170","0073 036 051611","0073","036","906 N MOUNT ST",2011-05-16,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29931077, -76.644643)","39.29931077"," -76.644643"
"5171","0073 037 060808","0073","037","904 N MOUNT ST",2008-06-08,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29926905, -76.64464053)","39.29926905"," -76.64464053"
"5172","0073 047 072215","0073","047","1716 W LAFAYETTE AVE",2015-07-22,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29910945, -76.64495309)","39.29910945"," -76.64495309"
"5173","0073 049 011008","0073","049","1720 W LAFAYETTE AVE",2008-01-10,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29910525, -76.64506707)","39.29910525"," -76.64506707"
"5174","0073 050 011008","0073","050","1722 W LAFAYETTE AVE",2008-01-10,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29910318, -76.64512291)","39.29910318"," -76.64512291"
"5175","0074 001 022709","0074","001","927 N MOUNT ST",2009-02-27,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29940519, -76.64413795)","39.29940519"," -76.64413795"
"5176","0074 002 030813","0074","002","929 N MOUNT ST",2013-03-08,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29944323, -76.64414007)","39.29944323"," -76.64414007"
"5177","0074 013 072012","0074","013","1629 MOSHER ST",2012-07-20,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29975743, -76.64396253)","39.29975743"," -76.64396253"
"5178","0074 015 123011","0074","015","1625 MOSHER ST",2011-12-30,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29976024, -76.64385794)","39.29976024"," -76.64385794"
"5179","0074 017 050109","0074","017","1621 MOSHER ST",2009-05-01,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29976437, -76.64376273)","39.29976437"," -76.64376273"
"5180","0074 018 042312","0074","018","1609 MOSHER ST",2012-04-23,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29976969, -76.64363142)","39.29976969"," -76.64363142"
"5181","0074 019 072412","0074","019","1607 MOSHER ST",2012-07-24,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29977064, -76.6435859)","39.29977064"," -76.6435859"
"5182","0074 020 070610","0074","020","1605 MOSHER ST",2010-07-06,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29977338, -76.64354421)","39.29977338"," -76.64354421"
"5183","0074 021 022814","0074","021","1603 MOSHER ST",2014-02-28,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29977255, -76.64349734)","39.29977255"," -76.64349734"
"5184","0074 022 070210","0074","022","1601 MOSHER ST",2010-07-02,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29977531, -76.64345005)","39.29977531"," -76.64345005"
"5185","0074 026 120704","0074","026","936 N GILMOR ST",2004-12-07,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29973543, -76.6432526)","39.29973543"," -76.6432526"
"5186","0074 032 072010","0074","032","924 N GILMOR ST",2010-07-20,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29950673, -76.64323852)","39.29950673"," -76.64323852"
"5187","0074 033 120704","0074","033","922 N GILMOR ST",2004-12-07,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29946878, -76.64323644)","39.29946878"," -76.64323644"
"5188","0074 035 120704","0074","035","918 N GILMOR ST",2004-12-07,"SANDTOWN-WINCHESTER","WESTERN","9","(39.2993894, -76.64323249)","39.2993894"," -76.64323249"
"5189","0074 036 061915","0074","036","916 N GILMOR ST",2015-06-19,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29934931, -76.6432295)","39.29934931"," -76.6432295"
"5190","0074 037 040810","0074","037","914 N GILMOR ST",2010-04-08,"SANDTOWN-WINCHESTER","WESTERN","9","(39.2993076, -76.64322748)","39.2993076"," -76.64322748"
"5191","0074 045 073108","0074","045","1600 W LAFAYETTE AVE",2008-07-31,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29906539, -76.64345527)","39.29906539"," -76.64345527"
"5192","0074 046 041312","0074","046","1602 W LAFAYETTE AVE",2012-04-13,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29906377, -76.64350188)","39.29906377"," -76.64350188"
"5193","0074 047 041312","0074","047","1604 W LAFAYETTE AVE",2012-04-13,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29906224, -76.64354665)","39.29906224"," -76.64354665"
"5194","0074 049 052814","0074","049","1608 W LAFAYETTE AVE",2014-05-28,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29915122, -76.64372774)","39.29915122"," -76.64372774"
"5195","0074 055 021011","0074","055","1620 W LAFAYETTE AVE",2011-02-10,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29914183, -76.64402618)","39.29914183"," -76.64402618"
"5196","0074 056 111815","0074","056","1622 W LAFAYETTE AVE",2015-11-18,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29914012, -76.644076)","39.29914012"," -76.644076"
"5197","0074 057 010915","0074","057","1624 W LAFAYETTE AVE",2015-01-09,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29913837, -76.64412654)","39.29913837"," -76.64412654"
"5198","0074 058 011108","0074","058","1626 W LAFAYETTE AVE",2008-01-11,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29913659, -76.64417752)","39.29913659"," -76.64417752"
"5199","0075 009 062008","0075","009","915 N GILMOR ST",2008-06-20,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29964535, -76.6427152)","39.29964535"," -76.6427152"
"5200","0075 011 100908","0075","011","919 N GILMOR ST",2008-10-09,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29973691, -76.64272038)","39.29973691"," -76.64272038"
"5201","0075 012 092805","0075","012","921 N GILMOR ST",2005-09-28,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29978252, -76.64272299)","39.29978252"," -76.64272299"
"5202","0075 013 081712","0075","013","923 N GILMOR ST",2012-08-17,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29982503, -76.64272539)","39.29982503"," -76.64272539"
"5203","0075 015 012513","0075","015","1517 MOSHER ST",2013-01-25,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29977058, -76.64250592)","39.29977058"," -76.64250592"
"5204","0075 017 100610","0075","017","1513 MOSHER ST",2010-10-06,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29977424, -76.64239911)","39.29977424"," -76.64239911"
"5205","0075 020 020113","0075","020","1507 MOSHER ST",2013-02-01,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29981044, -76.64217124)","39.29981044"," -76.64217124"
"5206","0075 021 112213","0075","021","1505 MOSHER ST",2013-11-22,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29981233, -76.64211584)","39.29981233"," -76.64211584"
"5207","0075 023 060315","0075","023","938 N STRICKER ST",2015-06-03,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29990374, -76.64185552)","39.29990374"," -76.64185552"
"5208","0075 024 050908","0075","024","936 N STRICKER ST",2008-05-09,"SANDTOWN-WINCHESTER","WESTERN","9","(39.29985904, -76.64185211)","39.29985904"," -76.64185211"
"5209","0094 077 051415","0094","077","2031 W LANVALE ST",2015-05-14,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29726904, -76.65006798)","39.29726904"," -76.65006798"
"5210","0094 079 033110","0094","079","2027 W LANVALE ST",2010-03-31,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29727244, -76.64996739)","39.29727244"," -76.64996739"
"5211","0094 080 120805","0094","080","2025 W LANVALE ST",2005-12-08,"MIDTOWN-EDMONDSON","WESTERN","9","(39.2972741, -76.6499192)","39.2972741"," -76.6499192"
"5212","0094 084 042012","0094","084","2017 W LANVALE ST",2012-04-20,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29728095, -76.64971699)","39.29728095"," -76.64971699"
"5213","0094 085 060409","0094","085","2015 W LANVALE ST",2009-06-04,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29728267, -76.64966711)","39.29728267"," -76.64966711"
"5214","0094 086 060708","0094","086","2013 W LANVALE ST",2008-06-07,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29728436, -76.64961742)","39.29728436"," -76.64961742"
"5215","0094 087 120805","0094","087","2011 W LANVALE ST",2005-12-08,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29728608, -76.64956688)","39.29728608"," -76.64956688"
"5216","0094 088 120805","0094","088","2009 W LANVALE ST",2005-12-08,"MIDTOWN-EDMONDSON","WESTERN","9","(39.2972878, -76.64951638)","39.2972878"," -76.64951638"
"5217","0089 045 022306","0089","045","836 N CAREY ST",2006-02-23,"HARLEM PARK","WESTERN","9","(39.29875584, -76.63897947)","39.29875584"," -76.63897947"
"5218","0089 050 110206","0089","050","826 N CAREY ST",2006-11-02,"HARLEM PARK","WESTERN","9","(39.29851667, -76.63900969)","39.29851667"," -76.63900969"
"5219","0089 051 032715","0089","051","824 N CAREY ST",2015-03-27,"HARLEM PARK","WESTERN","9","(39.29847441, -76.63900911)","39.29847441"," -76.63900911"
"5220","0089 056 102115","0089","056","814 N CAREY ST",2015-10-21,"HARLEM PARK","WESTERN","9","(39.29826341, -76.6389341)","39.29826341"," -76.6389341"
"5221","0089 057 070115","0089","057","812 N CAREY ST",2015-07-01,"HARLEM PARK","WESTERN","9","(39.29822044, -76.63893213)","39.29822044"," -76.63893213"
"5222","0089 058 080411","0089","058","810 N CAREY ST",2011-08-04,"HARLEM PARK","WESTERN","9","(39.29817707, -76.63892961)","39.29817707"," -76.63892961"
"5223","0089 059 083107","0089","059","808 N CAREY ST",2007-08-31,"HARLEM PARK","WESTERN","9","(39.29813352, -76.63892739)","39.29813352"," -76.63892739"
"5224","0089 060 110804","0089","060","806 N CAREY ST",2004-11-08,"HARLEM PARK","WESTERN","9","(39.29809112, -76.638925)","39.29809112"," -76.638925"
"5225","0090 007 120304","0090","007","818 N CARROLLTON AVE",2004-12-03,"HARLEM PARK","WESTERN","9","(39.2985719, -76.63767971)","39.2985719"," -76.63767971"
"5226","0090 008 082112","0090","008","822 N CARROLLTON AVE",2012-08-21,"HARLEM PARK","WESTERN","9","(39.29868573, -76.63768457)","39.29868573"," -76.63768457"
"5227","0090 009 122702","0090","009","824 N CARROLLTON AVE",2002-12-27,"HARLEM PARK","WESTERN","9","(39.29880305, -76.63763802)","39.29880305"," -76.63763802"
"5228","0090 010 091808","0090","010","826 N CARROLLTON AVE",2008-09-18,"HARLEM PARK","WESTERN","9","(39.29888625, -76.63764112)","39.29888625"," -76.63764112"
"5229","0090 018 111315","0090","018","1229 W LAFAYETTE AVE",2015-11-13,"HARLEM PARK","WESTERN","9","(39.29884877, -76.63838496)","39.29884877"," -76.63838496"
"5230","0090 021 070215","0090","021","1235 W LAFAYETTE AVE",2015-07-02,"HARLEM PARK","WESTERN","9","(39.29884247, -76.6385516)","39.29884247"," -76.6385516"
"5231","0090 035 122812","0090","035","1232 W LANVALE ST",2012-12-28,"HARLEM PARK","WESTERN","9","(39.29809601, -76.63834383)","39.29809601"," -76.63834383"
"5232","0090 036 022406","0090","036","1230 W LANVALE ST",2006-02-24,"HARLEM PARK","WESTERN","9","(39.29809749, -76.63829037)","39.29809749"," -76.63829037"
"5233","0090 037 022406","0090","037","1228 W LANVALE ST",2006-02-24,"HARLEM PARK","WESTERN","9","(39.29809974, -76.63823495)","39.29809974"," -76.63823495"
"5234","0090 038 090105","0090","038","1226 W LANVALE ST",2005-09-01,"HARLEM PARK","WESTERN","9","(39.29810154, -76.63817807)","39.29810154"," -76.63817807"
"5235","0092 006 101207","0092","006","818 N FREMONT AVE",2007-10-12,"HARLEM PARK","WESTERN","9","(39.29870389, -76.63454397)","39.29870389"," -76.63454397"
"5236","0092 007 012306","0092","007","820 N FREMONT AVE",2006-01-23,"HARLEM PARK","WESTERN","9","(39.29874611, -76.63455354)","39.29874611"," -76.63455354"
"5237","0092 016 082409","0092","016","1011 W LAFAYETTE AVE",2009-08-24,"HARLEM PARK","WESTERN","9","(39.29888882, -76.63497557)","39.29888882"," -76.63497557"
"5238","0092 017 062112","0092","017","1013 W LAFAYETTE AVE",2012-06-21,"HARLEM PARK","WESTERN","9","(39.2988875, -76.63504377)","39.2988875"," -76.63504377"
"5239","0092 028 082313","0092","028","",2013-08-23,"HARLEM PARK","WESTERN","9","(39.29814587, -76.63545164)","39.29814587"," -76.63545164"
"5240","0092 029 090214","0092","029","1024 W LANVALE ST",2014-09-02,"HARLEM PARK","WESTERN","9","(39.29821906, -76.63497881)","39.29821906"," -76.63497881"
"5241","0092 030 020215","0092","030","1022 W LANVALE ST",2015-02-02,"HARLEM PARK","WESTERN","9","(39.29822262, -76.63488085)","39.29822262"," -76.63488085"
"5242","0092 033 122111","0092","033","1016 W LANVALE ST",2011-12-21,"HARLEM PARK","WESTERN","9","(39.29822955, -76.63468648)","39.29822955"," -76.63468648"
"5243","0092 034 082914","0092","034","1014 W LANVALE ST",2014-08-29,"HARLEM PARK","WESTERN","9","(39.29823178, -76.63462421)","39.29823178"," -76.63462421"
"5244","0092 035 082914","0092","035","1012 W LANVALE ST",2014-08-29,"HARLEM PARK","WESTERN","9","(39.29823383, -76.63456112)","39.29823383"," -76.63456112"
"5245","0092 036 091305","0092","036","1010 W LANVALE ST",2005-09-13,"HARLEM PARK","WESTERN","9","(39.29823634, -76.63449651)","39.29823634"," -76.63449651"
"5246","0092 038 080411","0092","038","1006 W LANVALE ST",2011-08-04,"HARLEM PARK","WESTERN","9","(39.29824084, -76.63437039)","39.29824084"," -76.63437039"
"5247","0092 040 071013","0092","040","1002 W LANVALE ST",2013-07-10,"HARLEM PARK","WESTERN","9","(39.29822316, -76.63419356)","39.29822316"," -76.63419356"
"5248","0094 001 102810","0094","001","718 N PAYSON ST",2010-10-28,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29714093, -76.64939567)","39.29714093"," -76.64939567"
"5249","0094 002 071708","0094","002","716 N PAYSON ST",2008-07-17,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29710278, -76.64939504)","39.29710278"," -76.64939504"
"5250","0094 005 102715","0094","005","710 N PAYSON ST",2015-10-27,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29698704, -76.64938829)","39.29698704"," -76.64938829"
"5251","0094 010 110904","0094","010","700 N PAYSON ST",2004-11-09,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29665876, -76.64938586)","39.29665876"," -76.64938586"
"5252","0094 011 091914","0094","011","2000 HARLEM AVE",2014-09-19,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29650507, -76.64926755)","39.29650507"," -76.64926755"
"5253","0094 012 090409","0094","012","2002 HARLEM AVE",2009-09-04,"MIDTOWN-EDMONDSON","WESTERN","9","(39.2965035, -76.64931566)","39.2965035"," -76.64931566"
"5254","0094 013 012705","0094","013","2004 HARLEM AVE",2005-01-27,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29650193, -76.64936389)","39.29650193"," -76.64936389"
"5255","0094 020 101813","0094","020","2018 HARLEM AVE",2013-10-18,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29649098, -76.64970582)","39.29649098"," -76.64970582"
"5256","0094 027 022508","0094","027","2032 HARLEM AVE",2008-02-25,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29648007, -76.65004539)","39.29648007"," -76.65004539"
"5257","0094 028 091510","0094","028","2034 HARLEM AVE",2010-09-15,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29647849, -76.65009386)","39.29647849"," -76.65009386"
"5258","0094 029 050608","0094","029","2036 HARLEM AVE",2008-05-06,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29647698, -76.65014121)","39.29647698"," -76.65014121"
